,BlackRock Multi-Asset Income Portfolio,iShares iBoxx $ High Yield Corporate Bond ETF,BlackRock Equity Dividend Fund,iShares 20+ Year Treasury Bond ETF,Vanguard Equity-Income Fund Investor Shares,Cash
2020-12-22,9.799654006958008,77.42594146728516,15.388599395751953,150.2677764892578,31.365772247314453,22.87730359063206
2020-12-23,9.817361831665039,77.77510070800781,15.552637100219727,149.2294921875,31.56053924560547,22.877359961811337
2020-12-24,9.835063934326172,77.93626403808594,15.560449600219727,149.82005310058594,31.628278732299805,22.87741633312952
2020-12-28,9.86162281036377,78.03472900390625,15.654189109802246,149.88674926757812,31.729900360107422,22.877641819791265
2020-12-29,9.870473861694336,77.93626403808594,15.630753517150879,149.69627380371094,31.66215705871582,22.87769819180396
2020-12-30,9.879326820373535,78.09740447998047,15.677624702453613,150.0201416015625,31.763774871826172,22.877754563955563
2020-12-31,9.934419631958008,78.16009521484375,15.779173851013184,150.2391357421875,32.05168533325195,22.877810936246068
2021-01-04,9.907760620117188,77.9989242553711,15.630753517150879,150.05821228027344,31.63675880432129,22.87803642679714
2021-01-05,9.934419631958008,78.0257797241211,15.771361351013184,148.9437713623047,31.882328033447266,22.878092799782177
2021-01-06,9.952192306518555,77.88252258300781,16.193178176879883,145.88624572753906,32.5428352355957,22.87814917290612
2021-01-07,9.978848457336426,78.10635375976562,16.325971603393555,144.60031127929688,32.75453567504883,22.878205546168964
2021-01-08,10.005507469177246,78.22274017333984,16.37284278869629,144.1336212158203,32.771480560302734,22.87826191957072
2021-01-11,9.978848457336426,77.80197143554688,16.365032196044922,143.89549255371094,32.881561279296875,22.87843104060943
2021-01-12,9.969962120056152,77.90042114257812,16.474393844604492,143.78114318847656,32.983177185058594,22.87848741456682
2021-01-13,9.978848457336426,78.1332015991211,16.443147659301758,145.4004364013672,33.0001106262207,22.87854378866312
2021-01-14,9.987733840942383,78.11530303955078,16.529071807861328,144.03834533691406,33.127132415771484,22.878600162898323
2021-01-15,9.969962120056152,77.98998260498047,16.333786010742188,144.60984802246094,32.89849853515625,22.87865653727244
2021-01-19,9.996620178222656,78.21380615234375,16.435333251953125,145.07659912109375,33.03397750854492,22.87888203615801
2021-01-20,10.032164573669434,78.35704803466797,16.482202529907227,145.219482421875,33.04245376586914,22.87893841122668
2021-01-21,10.032164573669434,78.31228637695312,16.349409103393555,144.20025634765625,32.881561279296875,22.878994786434266
2021-01-22,10.014395713806152,78.16009521484375,16.271291732788086,144.6669921875,32.7291374206543,22.87904489785337
2021-01-25,10.023280143737793,78.177978515625,16.24785804748535,146.37200927734375,32.83074951171875,22.87919523276925
2021-01-26,10.005507469177246,78.06160736083984,16.15412139892578,146.09576416015625,32.73759841918945,22.879245344627392
2021-01-27,9.925536155700684,77.83778381347656,15.724491119384766,146.46726989746094,31.933130264282227,22.87929545659529
2021-01-28,9.952192306518555,78.0705337524414,15.943214416503906,145.65762329101562,32.28879928588867,22.87934556867296
2021-01-29,9.923661231994629,77.86463928222656,15.622942924499512,144.78131103515625,31.73836898803711,22.879389416836947
2021-02-01,9.968240737915039,78.11441802978516,15.7635498046875,144.94915771484375,31.950077056884766,22.879520961833126
2021-02-02,10.021736145019531,78.30314636230469,16.013513565063477,144.01461791992188,32.28879928588867,22.87957107440471
2021-02-03,10.021736145019531,78.36602783203125,16.09162712097168,142.7367706298828,32.365013122558594,22.879621187086048
2021-02-04,10.04848861694336,78.52778625488281,16.279104232788086,142.35531616210938,32.788414001464844,22.87967129987715
2021-02-05,10.06631851196289,78.64459991455078,16.325971603393555,141.16334533691406,32.881561279296875,22.87972141277801
2021-02-08,10.084151268005371,78.87823486328125,16.474393844604492,141.78318786621094,33.169471740722656,22.87987175213917
2021-02-09,10.093067169189453,78.73444366455078,16.46657943725586,141.88803100585938,33.144073486328125,22.879915601311588
2021-02-10,10.093067169189453,78.71647644042969,16.46657943725586,142.83213806152344,33.1610107421875,22.879965714747534
2021-02-11,10.110898971557617,78.75243377685547,16.450958251953125,142.05018615722656,33.15253829956055,22.880015828293253
2021-02-12,10.119815826416016,78.87823486328125,16.536884307861328,140.28598022460938,33.3218994140625,22.88006594194873
2021-02-16,10.119815826416016,78.75243377685547,16.607189178466797,138.14990234375,33.389652252197266,22.88026639766827
2021-02-17,10.110898971557617,78.72547912597656,16.6384334564209,139.02719116210938,33.47432327270508,22.880316511872564
2021-02-18,10.093067169189453,78.61763000488281,16.544696807861328,138.46461486816406,33.38117599487305,22.880366626186625
2021-02-19,10.093067169189453,78.62661743164062,16.614999771118164,136.62408447265625,33.40658187866211,22.880410476307468
2021-02-22,10.06631851196289,78.38401794433594,16.71654510498047,135.5846405029297,33.50819778442383,22.880542027174226
2021-02-23,10.06631851196289,78.5727310180664,16.802474975585938,135.19371032714844,33.618282318115234,22.880585877631223
2021-02-24,10.075233459472656,78.65360260009766,17.036819458007812,134.3068084716797,33.9824104309082,22.88062972817226
2021-02-25,10.01282024383545,77.90776824951172,16.73998260498047,132.11351013183594,33.43198776245117,22.88067357879733
2021-02-26,10.000299453735352,77.67413330078125,16.505638122558594,136.4810333251953,32.983177185058594,22.88071742950645
2021-03-01,10.071858406066895,78.546142578125,16.88058853149414,134.678466796875,33.60981369018555,22.880848982138037
2021-03-02,10.062911033630371,78.4289321899414,16.872777938842773,134.6880340576172,33.52512741088867,22.88089283318331
2021-03-03,10.036078453063965,78.17644500732422,16.911832809448242,133.22726440429688,33.499725341796875,22.880936684312623
2021-03-04,9.982409477233887,77.87882995605469,16.818098068237305,132.3679656982422,33.177947998046875,22.880980535525985
2021-03-05,10.009241104125977,78.11328887939453,17.091495513916016,132.62571716308594,33.897727966308594,22.88102438682338
2021-03-08,9.982409477233887,77.545166015625,17.26335334777832,131.59458923339844,34.18564224243164,22.881155941219816
2021-03-09,10.018186569213867,77.65338897705078,17.23991584777832,133.418212890625,34.143306732177734,22.881199792853376
2021-03-10,10.045022964477539,77.89686584472656,17.505504608154297,133.68551635742188,34.59211349487305,22.88124364457098
2021-03-11,10.098691940307617,78.18545532226562,17.482070922851562,132.7212371826172,34.609046936035156,22.881287496372625
2021-03-12,10.089746475219727,77.96902465820312,17.653926849365234,129.90467834472656,34.905433654785156,22.88133134825831
2021-03-15,10.107636451721191,77.97802734375,17.700796127319336,130.66848754882812,35.0155143737793,22.88146290441962
2021-03-16,10.116580963134766,77.79767608642578,17.614866256713867,130.14337158203125,34.905433654785156,22.881506756641475
2021-03-17,10.107636451721191,77.90589141845703,17.700796127319336,129.1695098876953,34.990108489990234,22.88155060894737
2021-03-18,10.071858406066895,77.31068420410156,17.630489349365234,127.86145782470703,34.871559143066406,22.88159446133731
2021-03-19,10.062911033630371,77.60829162597656,17.54456329345703,128.6539764404297,34.744537353515625,22.88163831381129
2021-03-22,10.080801963806152,77.88785552978516,17.505504608154297,130.09559631347656,34.76994323730469,22.8817698717375
2021-03-23,10.05396842956543,77.96902465820312,17.28678321838379,131.26998901367188,34.42274856567383,22.88181372454765
2021-03-24,10.036078453063965,78.01410675048828,17.29459571838379,131.9765167236328,34.498600006103516,22.881857577441856
2021-03-25,10.05396842956543,78.14936828613281,17.505504608154297,130.9358367919922,34.916194915771484,22.8819014304201
2021-03-26,10.107636451721191,78.38382720947266,17.739849090576172,130.47755432128906,35.538333892822266,22.881945283482388
2021-03-29,10.107636451721191,78.4289321899414,17.6461124420166,129.37002563476562,35.504234313964844,22.88207684317352
2021-03-30,10.098691940307617,78.23953247070312,17.685169219970703,130.0478973388672,35.41901779174805,22.882120696571985
2021-03-31,10.144476890563965,78.61831665039062,17.583621978759766,129.32228088378906,35.27413558959961,22.88216455005449
2021-04-01,10.171407699584961,78.7847900390625,17.71641731262207,131.4686737060547,35.478675842285156,22.88220213882583
2021-04-05,10.207320213317871,78.82099914550781,17.857027053833008,130.89501953125,35.759918212890625,22.88237755388448
2021-04-06,10.225273132324219,78.95671081542969,17.864835739135742,131.78414916992188,35.69173049926758,22.88242140785925
2021-04-07,10.225273132324219,78.9295654296875,17.87579345703125,130.86631774902344,35.68320846557617,22.88246526191808
2021-04-08,10.2432279586792,78.95671081542969,17.867965698242188,131.94667053222656,35.66616439819336,22.882509116060948
2021-04-09,10.252205848693848,78.90242004394531,17.93057632446289,131.4686737060547,35.83661651611328,22.882552970287865
2021-04-12,10.2432279586792,78.82099914550781,17.922752380371094,131.41127014160156,35.862186431884766,22.882684533472894
2021-04-13,10.2432279586792,78.87528228759766,17.867965698242188,132.39602661132812,35.734344482421875,22.882728388036
2021-04-14,10.2432279586792,78.8390884399414,17.993186950683594,131.975341796875,35.84513854980469,22.882772242683146
2021-04-15,10.27913761138916,79.15576934814453,18.07928466796875,134.18385314941406,36.0496711730957,22.88281609741434
2021-04-16,10.306068420410156,78.99291229248047,18.19667625427246,133.1417694091797,36.28830337524414,22.882859952229584
2021-04-19,10.29709243774414,78.8662338256836,18.15754508972168,132.75936889648438,36.20307922363281,22.8829915171796
2021-04-20,10.261184692382812,78.73052215576172,17.946229934692383,133.3712158203125,36.00706481933594,22.88303537233104
2021-04-21,10.288115501403809,78.99291229248047,18.149721145629883,133.63890075683594,36.356475830078125,22.88307922756652
2021-04-22,10.27913761138916,78.84813690185547,18.00884246826172,134.22210693359375,36.00706481933594,22.88312308288605
2021-04-23,10.306068420410156,79.05624389648438,18.1810245513916,133.9065704345703,36.29682540893555,22.88316693828963
2021-04-26,10.315047264099121,79.0200424194336,18.173198699951172,133.7153778076172,36.21160125732422,22.88329850500466
2021-04-27,10.315047264099121,78.91148376464844,18.243637084960938,132.54901123046875,36.24568557739258,22.88334236074444
2021-04-28,10.315047264099121,79.06529235839844,18.282772064208984,132.63504028320312,36.29682540893555,22.88338621656826
2021-04-29,10.333003044128418,79.15576934814453,18.447128295898438,132.24305725097656,36.6973762512207,22.88343007247613
2021-04-30,10.342009544372559,79.11958312988281,18.306249618530273,132.54901123046875,36.46726989746094,22.88346766332636
2021-05-03,10.351018905639648,79.15045928955078,18.4549560546875,132.62844848632812,36.81668472290039,22.88356164073493
2021-05-04,10.333003044128418,79.10505676269531,18.40016746520996,133.52850341796875,36.91896438598633,22.883599231801284
2021-05-05,10.333003044128418,79.25940704345703,18.49408531188965,133.74868774414062,37.11497116088867,22.883636822929383
2021-05-06,10.360030174255371,79.23216247558594,18.66626739501953,133.9689178466797,37.48143005371094,22.88367441411924
2021-05-07,10.396063804626465,79.28662872314453,18.830625534057617,133.3083038330078,37.73710250854492,22.88371200537085
2021-05-10,10.369036674499512,79.10505676269531,18.807147979736328,131.95828247070312,37.77119064331055,22.883824779496173
2021-05-11,10.333003044128418,79.02335357666016,18.548873901367188,131.21145629882812,37.30246353149414,22.883862370994784
2021-05-12,10.260931968688965,78.64202117919922,18.306249618530273,129.83265686035156,36.73146057128906,22.883899962555148
2021-05-13,10.278947830200195,78.9234848022461,18.525392532348633,130.0337371826172,37.26837158203125,22.883937554177265
2021-05-14,10.333003044128418,79.1777114868164,18.76018714904785,131.2497100830078,37.660400390625,22.88397514586113
2021-05-17,10.323991775512695,79.03242492675781,18.76018714904785,130.9720458984375,37.660400390625,22.884087921283253
2021-05-18,10.314984321594238,78.84176635742188,18.642789840698242,130.63694763183594,37.32802963256836,22.88412551321413
2021-05-19,10.296966552734375,78.63294219970703,18.533220291137695,130.32098388671875,37.1064453125,22.88416310520676
2021-05-20,10.333003044128418,78.96887969970703,18.59583282470703,131.393310546875,37.285423278808594,22.884200697261143
2021-05-21,10.333003044128418,79.0869140625,18.68192481994629,131.8146209716797,37.38768768310547,22.88423828937728
2021-05-24,10.360030174255371,79.1777114868164,18.76018714904785,132.3029022216797,37.54108428955078,22.884351066096208
2021-05-25,10.360030174255371,79.18677520751953,18.634963989257812,133.52850341796875,37.29393768310547,22.88438865845936
2021-05-26,10.369036674499512,79.21399688720703,18.66626739501953,133.29867553710938,37.362117767333984,22.88442625088426
2021-05-27,10.378045082092285,79.1777114868164,18.752361297607422,132.76248168945312,37.4729118347168,22.88446384337092
2021-05-28,10.425063133239746,79.15045928955078,18.775842666625977,132.55189514160156,37.49848175048828,22.88450143591933
2021-06-01,10.434104919433594,79.38819885253906,18.830625534057617,132.52215576171875,37.59222412109375,22.884626744877167
2021-06-02,10.443147659301758,79.4884033203125,18.822799682617188,132.82899475097656,37.68597412109375,22.884664337693177
2021-06-03,10.434104919433594,79.3244400024414,18.869762420654297,132.3303680419922,37.80527877807617,22.88470193057094
2021-06-04,10.452186584472656,79.49751281738281,18.924545288085938,134.142578125,37.95869064331055,22.884739523510454
2021-06-07,10.452186584472656,79.52485656738281,18.885414123535156,133.7302703857422,37.881980895996094,22.88485230269953
2021-06-08,10.461230278015137,79.57950592041016,18.869762420654297,134.66995239257812,37.80527877807617,22.88488989588607
2021-06-09,10.452186584472656,79.64326477050781,18.783666610717773,135.8589324951172,37.70301055908203,22.88492748913436
2021-06-10,10.470272064208984,79.78900146484375,18.752361297607422,136.6739044189453,37.73710250854492,22.884965082444403
2021-06-11,10.479313850402832,79.81636047363281,18.807147979736328,136.45343017578125,37.728580474853516,22.885002675816203
2021-06-14,10.48835563659668,79.74349212646484,18.70540428161621,135.40826416015625,37.56665802001953,22.88511545630213
2021-06-15,10.470272064208984,79.73436737060547,18.744535446166992,135.24526977539062,37.583702087402344,22.88515304992095
2021-06-16,10.452186584472656,79.62506103515625,18.62713623046875,135.13021850585938,37.32802963256836,22.88519064360153
2021-06-17,10.443147659301758,79.6797103881836,18.329729080200195,137.1533203125,36.85929870605469,22.88522823734386
2021-06-18,10.388894081115723,79.64326477050781,17.961883544921875,139.73263549804688,36.164939880371094,22.885290893684004
2021-06-21,10.425063133239746,79.79814147949219,18.267118453979492,137.39309692382812,36.79851150512695,22.885478863733702
2021-06-22,10.425063133239746,79.85282897949219,18.27494239807129,137.7286376953125,36.81563186645508,22.885541520760025
2021-06-23,10.425063133239746,79.77080535888672,18.227985382080078,137.37388610839844,36.670082092285156,22.88560417795789
2021-06-24,10.443147659301758,80.01673126220703,18.361034393310547,137.594482421875,36.9526252746582,22.88566683532731
2021-06-25,10.461230278015137,80.0987319946289,18.49408531188965,136.16578674316406,37.18379211425781,22.885729492868272
2021-06-28,10.461230278015137,80.0896224975586,18.361034393310547,137.56570434570312,37.02967834472656,22.88591746652044
2021-06-29,10.452186584472656,80.18982696533203,18.29842185974121,137.79579162597656,36.94406509399414,22.88598012474759
2021-06-30,10.483048439025879,80.19893646240234,18.345380783081055,138.40943908691406,37.12385559082031,22.88604278314629
2021-07-01,10.492121696472168,80.35614013671875,18.47843360900879,138.41709899902344,37.38071060180664,22.88609291000249
2021-07-02,10.492121696472168,80.48409271240234,18.48625946044922,139.25241088867188,37.5091438293457,22.886155568709977
2021-07-06,10.492121696472168,80.43841552734375,18.25146484375,140.8845977783203,37.10673141479492,22.88640620525544
2021-07-07,10.501200675964355,80.4658203125,18.25146484375,142.13272094726562,37.24372482299805,22.886468864820685
2021-07-08,10.455817222595215,80.29218292236328,18.024497985839844,142.6895751953125,36.909812927246094,22.886531524557483
2021-07-09,10.510276794433594,80.42927551269531,18.321901321411133,140.68296813964844,37.406394958496094,22.886594184465835
2021-07-12,10.52842903137207,80.40184783935547,18.40016746520996,140.50057983398438,37.534820556640625,22.88678216522021
2021-07-13,10.510276794433594,80.16421508789062,18.267118453979492,139.42520141601562,37.27796936035156,22.88684482581478
2021-07-14,10.519352912902832,80.29218292236328,18.267118453979492,141.00938415527344,37.2608528137207,22.886907486580903
2021-07-15,10.510276794433594,80.2373275756836,18.230247497558594,142.56475830078125,37.269405364990234,22.886970147518586
2021-07-16,10.483048439025879,80.1276626586914,18.074575424194336,142.2959442138672,37.003990173339844,22.88703280862782
2021-07-19,10.401362419128418,79.58840942382812,17.681289672851562,145.41624450683594,36.36186218261719,22.887220792984863
2021-07-20,10.446744918823242,79.9905776977539,17.96805763244629,144.0145263671875,36.83275604248047,22.88728345478033
2021-07-21,10.473971366882324,80.18251037597656,18.172893524169922,142.1903076171875,37.15810012817383,22.88734611674736
2021-07-22,10.483048439025879,80.22818756103516,18.090961456298828,143.5344696044922,36.99543380737305,22.887408778885938
2021-07-23,10.510276794433594,80.38358306884766,18.16469955444336,142.57437133789062,37.24372482299805,22.88747144119608
2021-07-26,10.501200675964355,80.26473999023438,18.222055435180664,142.1519317626953,37.37214660644531,22.88765942915587
2021-07-27,10.473971366882324,80.15505981445312,18.230247497558594,143.66888427734375,37.43208312988281,22.887722092152256
2021-07-28,10.473971366882324,80.21904754638672,18.197471618652344,143.678466796875,37.35502624511719,22.887784755320205
2021-07-29,10.492121696472168,80.39273071289062,18.394113540649414,142.88153076171875,37.59475326538086,22.887847418659717
2021-07-30,10.51033878326416,80.28301239013672,18.27121353149414,143.5536346435547,37.474891662597656,22.887910082170787
2021-08-02,10.51033878326416,80.08405303955078,18.230247497558594,144.83407592773438,37.41495895385742,22.888041676156515
2021-08-03,10.5376615524292,80.17576599121094,18.328567504882812,144.91098022460938,37.85160827636719,22.88810434019944
2021-08-04,10.528555870056152,80.02903747558594,18.13192367553711,145.20896911621094,37.474891662597656,22.888167004413923
2021-08-05,10.546770095825195,80.21240997314453,18.222055435180664,144.46876525878906,37.6461296081543,22.888229668799973
2021-08-06,10.546770095825195,80.12073516845703,18.394113540649414,142.05596923828125,37.843048095703125,22.88829233335759
2021-08-09,10.546770095825195,79.93737030029297,18.36953353881836,141.5465087890625,37.843048095703125,22.88848032805984
2021-08-10,10.546770095825195,79.75397491455078,18.500629425048828,140.89285278320312,38.185516357421875,22.888542993303723
2021-08-11,10.555877685546875,79.88232421875,18.63172149658203,140.8063507080078,38.425254821777344,22.88860565871917
2021-08-12,10.564986228942871,80.01988220214844,18.648109436035156,140.57568359375,38.47661590576172,22.888668324306195
2021-08-13,10.574092864990234,80.19408416748047,18.63172149658203,142.7961883544922,38.50230407714844,22.888730990064783
2021-08-16,10.574092864990234,80.22161102294922,18.598949432373047,143.14224243164062,38.587921142578125,22.888918988369973
2021-08-17,10.546770095825195,80.0382080078125,18.492435455322266,143.0845489501953,38.425254821777344,22.88898165481484
2021-08-18,10.519448280334473,79.85482025146484,18.36953353881836,143.56520080566406,38.014286041259766,22.88904432143128
2021-08-19,10.492121696472168,79.84564208984375,18.238441467285156,144.62257385253906,37.95435333251953,22.88910072154049
2021-08-20,10.51033878326416,80.0382080078125,18.336761474609375,144.7187042236328,38.15983581542969,22.889157121788674
2021-08-23,10.546770095825195,80.2857666015625,18.42688751220703,144.62257385253906,38.33106994628906,22.88932632336707
2021-08-24,10.555877685546875,80.39581298828125,18.525209426879883,143.4979248046875,38.322505950927734,22.88938272417115
2021-08-25,10.564986228942871,80.47834777832031,18.582563400268555,142.3059539794922,38.433807373046875,22.889439125114205
2021-08-26,10.546770095825195,80.43247985839844,18.44327735900879,142.70004272460938,38.219764709472656,22.889495526196235
2021-08-27,10.58320140838623,80.65254974365234,18.61533546447754,143.6709747314453,38.48518371582031,22.889551927417244
2021-08-30,10.592308044433594,80.75341033935547,18.500629425048828,144.04580688476562,38.3824462890625,22.8897023313733
2021-08-31,10.636168479919434,80.771728515625,18.484241485595703,143.0653533935547,38.33106994628906,22.889752466244936
2021-09-01,10.645306587219238,80.8407211303711,18.45146942138672,143.3049774169922,38.245445251464844,22.88979006748102
2021-09-02,10.663581848144531,80.94190216064453,18.574369430541992,143.93060302734375,38.527992248535156,22.889840202544825
2021-09-03,10.65444278717041,80.95111083984375,18.508821487426758,142.62161254882812,38.425254821777344,22.88989033771844
2021-09-07,10.636168479919434,80.73957824707031,18.402307510375977,141.41847229003906,38.057090759277344,22.890090879511
2021-09-08,10.627032279968262,80.8315200805664,18.344953536987305,142.38101196289062,38.03140640258789,22.890141015233663
2021-09-09,10.60875415802002,80.90510559082031,18.303987503051758,144.1038818359375,37.85160827636719,22.89019115106614
2021-09-10,10.59048080444336,80.78553009033203,18.13192367553711,142.8333740234375,37.6461296081543,22.89024128700843
2021-09-13,10.599618911743164,80.98790740966797,18.303987503051758,143.69960021972656,37.8944206237793,22.89039169549417
2021-09-14,10.581342697143555,80.95111083984375,18.13192367553711,145.44171142578125,37.474891662597656,22.89044183187571
2021-09-15,10.59048080444336,81.07068634033203,18.31218147277832,144.9315948486328,37.825923919677734,22.89049196836706
2021-09-16,10.581342697143555,81.04308319091797,18.26302146911621,144.2674560546875,37.671817779541016,22.890542104968223
2021-09-17,10.544793128967285,80.94190216064453,18.18108558654785,143.57449340820312,37.43306350708008,22.8905922416792
2021-09-20,10.462553977966309,80.65676879882812,17.935283660888672,145.35508728027344,36.881431579589844,22.89074265247101
2021-09-21,10.47169303894043,80.79473876953125,17.918901443481445,145.22994995117188,36.78662109375,22.890792789621244
2021-09-22,10.508244514465332,80.94190216064453,18.099153518676758,146.09622192382812,37.062435150146484,22.89084292688129
2021-09-23,10.544793128967285,80.97870635986328,18.361339569091797,142.7948760986328,37.562347412109375,22.890893064251152
2021-09-24,10.526517868041992,80.859130859375,18.394113540649414,141.39926147460938,37.63991928100586,22.890943201730828
2021-09-27,10.508244514465332,80.78553009033203,18.533403396606445,140.8795166015625,37.846778869628906,22.891093614828748
2021-09-28,10.435138702392578,80.41764068603516,18.328567504882812,138.68505859375,37.41582107543945,22.891143752747688
2021-09-29,10.435138702392578,80.56478881835938,18.38591957092285,138.92567443847656,37.59682083129883,22.89119389077644
2021-09-30,10.453497886657715,80.47282409667969,18.123735427856445,138.90646362304688,37.019344329833984,22.89124402891501
2021-10-01,10.471850395202637,80.66568756103516,18.303987503051758,140.0753936767578,37.43306350708008,22.891281632601306
2021-10-04,10.435141563415527,80.37959289550781,18.25482940673828,139.71881103515625,37.37272262573242,22.891432047923008
2021-10-05,10.444318771362305,80.34268951416016,18.38591957092285,138.36964416503906,37.66577911376953,22.89148218658321
2021-10-06,10.42596435546875,80.29654693603516,18.353147506713867,139.1502227783203,37.717491149902344,22.891532325353232
2021-10-07,10.462676048278809,80.30577087402344,18.498607635498047,137.69508361816406,37.98468780517578,22.89158246423307
2021-10-08,10.435141563415527,80.06584167480469,18.580785751342773,136.7313232421875,38.00192642211914,22.891632603222728
2021-10-11,10.41678524017334,79.81666564941406,18.46573257446289,136.38438415527344,37.76921081542969,22.891783020850607
2021-10-12,10.398430824279785,79.96434020996094,18.424644470214844,138.71656799316406,37.63130187988281,22.89183316027954
2021-10-13,10.41678524017334,80.17658996582031,18.416425704956055,140.06573486328125,37.69163513183594,22.89188329981829
2021-10-14,10.471850395202637,80.6287841796875,18.687618255615234,140.586181640625,38.260501861572266,22.89193343946686
2021-10-15,10.508563041687012,80.49034881591797,18.876628875732422,139.76698303222656,38.47597885131836,22.89198357922525
2021-10-18,10.508563041687012,80.45343017578125,18.769800186157227,140.4223175048828,38.32083511352539,22.89213399915934
2021-10-19,10.54527473449707,80.5088119506836,18.917720794677734,138.48526000976562,38.656982421875,22.892184139357013
2021-10-20,10.554454803466797,80.53648376464844,19.1231689453125,137.5504608154297,39.027610778808594,22.892234279664507
2021-10-21,10.54527473449707,80.3334732055664,19.0985164642334,137.38665771484375,38.92417526245117,22.892284420081825
2021-10-22,10.554454803466797,80.13966369628906,19.197134017944336,138.89968872070312,39.08794021606445,22.89233456060896
2021-10-25,10.554454803466797,80.2780990600586,19.180696487426758,138.68765258789062,39.13965606689453,22.892484982849297
2021-10-26,10.563632011413574,80.29654693603516,19.180696487426758,139.83448791503906,39.113800048828125,22.892535123815723
2021-10-27,10.536096572875977,80.23196411132812,18.917720794677734,142.37872314453125,38.60527038574219,22.89258526489197
2021-10-28,10.563632011413574,80.43498992919922,19.032773971557617,141.89678955078125,38.94141387939453,22.89263540607804
2021-10-29,10.568233489990234,80.22271728515625,18.950593948364258,142.33047485351562,38.84660339355469,22.892685547373933
2021-11-01,10.577439308166504,80.1366195678711,19.073862075805664,141.3057098388672,38.975894927978516,22.892817168816187
2021-11-02,10.577439308166504,80.3310317993164,19.040990829467773,141.9329376220703,39.15689468383789,22.89286731051019
2021-11-03,10.605056762695312,80.4884262084961,19.164262771606445,140.46621704101562,39.35513687133789,22.89291745231402
2021-11-04,10.605056762695312,80.70135498046875,19.040990829467773,141.94259643554688,39.22584533691406,22.892967594227677
2021-11-05,10.623467445373535,81.00688171386719,19.11495018005371,144.06541442871094,39.4068489074707,22.893017736251156
2021-11-08,10.623467445373535,80.90503692626953,19.156042098999023,143.79530334472656,39.38961410522461,22.89316816298054
2021-11-09,10.614262580871582,80.9698257446289,19.11495018005371,145.66725158691406,39.38961410522461,22.893218305443323
2021-11-10,10.586647033691406,80.5162124633789,19.090295791625977,143.00396728515625,39.37237548828125,22.89326844801593
2021-11-11,10.605056762695312,80.37732696533203,19.0985164642334,142.79173278808594,39.37237548828125,22.893318590698364
2021-11-12,10.623467445373535,80.40509796142578,19.1231689453125,142.16452026367188,39.42409133911133,22.893368733490625
2021-11-15,10.614262580871582,80.3125228881836,19.08207893371582,140.37936401367188,39.45856475830078,22.893519162526367
2021-11-16,10.605056762695312,80.34954833984375,18.999902725219727,140.02232360839844,39.415470123291016,22.893569305757936
2021-11-17,10.59585189819336,80.26622009277344,18.89306640625,141.1320343017578,39.26894760131836,22.893619449099333
2021-11-18,10.59585189819336,80.201416015625,18.794450759887695,141.6627197265625,39.13104248046875,22.89366959255056
2021-11-19,10.577439308166504,80.1366195678711,18.589006423950195,143.1584014892578,38.80351257324219,22.89371973611161
2021-11-22,10.549822807312012,79.83113098144531,18.728710174560547,141.4793701171875,39.096561431884766,22.893870167453738
2021-11-23,10.540614128112793,79.72001647949219,18.901283264160156,139.43374633789062,39.432708740234375,22.893920311454107
2021-11-24,10.549822807312012,79.70147705078125,18.85197639465332,141.6724090576172,39.36375045776367,22.893970455564304
2021-11-26,10.430147171020508,79.12750244140625,18.32551383972168,145.25233459472656,38.5449333190918,22.894070744114188
2021-11-29,10.44855785369873,79.61819458007812,18.32551383972168,144.08474731445312,38.66560363769531,22.89422117776274
2021-11-30,10.4254732131958,79.28489685058594,17.913803100585938,146.27513122558594,37.76921081542969,22.89427132253192
2021-12-01,10.397770881652832,79.29605102539062,17.782405853271484,147.17752075195312,37.579586029052734,22.89431519930105
2021-12-02,10.45317554473877,79.88121032714844,18.15907859802246,147.36105346679688,38.24326705932617,22.894365344276164
2021-12-03,10.434707641601562,79.88121032714844,18.062721252441406,149.11940002441406,38.28635787963867,22.89441548936111
2021-12-06,10.480878829956055,80.23418426513672,18.351795196533203,147.07122802734375,38.75178909301758,22.894565925274936
2021-12-07,10.563983917236328,80.66143798828125,18.526988983154297,145.88291931152344,39.10517883300781,22.89461607079921
2021-12-08,10.573219299316406,80.64286041259766,18.509469985961914,143.36134338378906,39.01036834716797,22.894666216433315
2021-12-09,10.545516014099121,80.2806167602539,18.439390182495117,144.1632080078125,38.93280029296875,22.89471636217725
2021-12-10,10.554753303527832,80.46639251708984,18.544509887695312,143.81541442871094,39.17413330078125,22.894766508031022
2021-12-13,10.52704906463623,80.46639251708984,18.369312286376953,145.94088745117188,39.03622817993164,22.894916946251342
2021-12-14,10.499348640441895,80.32706451416016,18.369312286376953,145.5930633544922,39.070701599121094,22.894967092544448
2021-12-15,10.52704906463623,80.6335678100586,18.465667724609375,144.1922149658203,39.50166320800781,22.89501723894739
2021-12-16,10.52704906463623,80.57393646240234,18.60582733154297,144.24830627441406,39.829185485839844,22.89506738546017
2021-12-17,10.490113258361816,80.49935913085938,18.369312286376953,145.88287353515625,39.12773895263672,22.89511753208278
2021-12-20,10.45317554473877,80.35956573486328,18.15907859802246,144.78994750976562,38.79893493652344,22.89526797260962
2021-12-21,10.508580207824707,80.78831481933594,18.465667724609375,144.23863220214844,39.17340850830078,22.89531811967157
2021-12-22,10.54222583770752,81.00267028808594,18.588306427001953,144.90603637695312,39.383480072021484,22.895368266843363
